index,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
3652,West Gear,1185732,6/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,36,155,5580,3069.0,Online
3653,Foot Locker,1185732,6/10/21,Midwest,Nebraska,Omaha,Women's Street Footwear,25,75,18750,6562.5,Outlet
3654,West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Apparel,65,575,373750,130812.5,In-store
3655,West Gear,1185732,6/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,56,91,5096,2598.96,Online
3656,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Men's Athletic Footwear,75,600,450000,90000.0,Outlet
3657,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Women's Street Footwear,75,600,450000,112500.0,Outlet
3658,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Women's Athletic Footwear,75,475,356250,89062.5,Outlet
3659,West Gear,1185732,6/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,40,175,70000,21000.0,In-store
3660,West Gear,1185732,6/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,30,200,60000,21000.0,In-store
3661,West Gear,1185732,6/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,325,113750,45500.0,In-store
3662,West Gear,1185732,6/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,40,575,230000,92000.0,In-store
3663,West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Athletic Footwear,55,625,343750,120312.5,In-store
3664,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Women's Athletic Footwear,74,133,9842,3739.96,Online
3665,West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Street Footwear,50,600,300000,75000.0,In-store
3666,West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Athletic Footwear,50,575,287500,86250.0,In-store
3667,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Men's Apparel,83,88,7304,2191.2,Online
3668,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Women's Apparel,97,169,16393,8524.36,Online
3669,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Women's Street Footwear,71,180,12780,4600.8,Online
3670,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Men's Athletic Footwear,72,156,11232,3481.92,Online
3671,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Men's Street Footwear,67,210,14070,5628.0,Online
3672,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Women's Apparel,100,650,650000,260000.0,Outlet
3673,Foot Locker,1128299,6/10/21,West,Hawaii,Honolulu,Men's Apparel,85,350,297500,44625.0,Outlet
3674,West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Street Footwear,60,875,525000,236250.0,In-store
3675,West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Apparel,70,725,507500,253750.0,In-store
3676,West Gear,1185732,6/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,175,52500,18375.0,In-store
3677,West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Apparel,69,181,12489,7743.18,Online
3678,West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Apparel,62,150,9300,4557.0,Online
3679,West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Athletic Footwear,49,144,7056,2892.96,Online
3680,Foot Locker,1185732,6/10/21,Midwest,Nebraska,Omaha,Women's Street Footwear,23,21,483,217.35,Online
3681,West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Street Footwear,48,150,7200,2736.0,Online
3682,Foot Locker,1185732,6/10/21,Midwest,Illinois,Chicago,Men's Apparel,55,175,96250,33687.5,Outlet
3683,West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Street Footwear,59,263,15517,8689.52,Online
3684,West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Athletic Footwear,54,175,9450,4536.0,Online
3685,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,13,132,1716,737.88,Outlet
3686,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Street Footwear,13,128,1664,615.68,Outlet
3687,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Street Footwear,19,115,2185,1070.65,Online
3688,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Apparel,24,132,3168,1172.16,Outlet
3689,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Apparel,32,190,6080,3283.2,Outlet
3690,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Men's Apparel,65,500,325000,113750.0,Online
3691,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Women's Apparel,70,675,472500,236250.0,Online
3692,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Apparel,40,575,230000,115000.0,In-store
3693,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Apparel,38,150,5700,3420.0,Online
3694,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Apparel,34,108,3672,1652.4,Online
3695,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,108,2052,1046.52,Online
3696,Foot Locker,1185732,6/11/21,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,0,0,0.0,Outlet
3697,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,400,80000,32000.0,In-store
3698,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Street Footwear,28,182,5096,2598.96,Online
3699,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Apparel,35,400,140000,49000.0,In-store
3700,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,18,132,2376,950.4,Outlet
3701,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Street Footwear,20,425,85000,29750.0,In-store
3702,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Men's Athletic Footwear,41,138,5658,2602.68,Online
3703,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Women's Street Footwear,49,142,6958,3757.32,Online
3704,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Women's Athletic Footwear,49,140,6860,3498.6,Online
3705,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,25,400,100000,35000.0,In-store
3706,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Street Footwear,30,650,195000,78000.0,In-store
3707,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Men's Apparel,62,150,9300,4371.0,Online
3708,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Women's Apparel,64,196,12544,7777.28,Online
3709,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,24,112,2688,1317.12,Online
3710,West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Street Footwear,21,208,4368,1878.24,Outlet
3711,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Men's Street Footwear,49,232,11368,6025.04,Online
3712,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Men's Street Footwear,50,800,400000,160000.0,Online
3713,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Women's Athletic Footwear,50,500,250000,100000.0,Online
3714,Foot Locker,1185732,6/11/21,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875.0,Outlet
3715,Foot Locker,1185732,6/11/21,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27,0,0,0.0,Online
3716,Foot Locker,1185732,6/11/21,Midwest,Illinois,Chicago,Women's Apparel,43,77,3311,2152.15,Online
3717,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Men's Athletic Footwear,45,550,247500,86625.0,Online
3718,Amazon,1185732,6/11/21,Midwest,Ohio,Columbus,Women's Street Footwear,50,525,262500,105000.0,Online
3719,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,35,200,70000,21000.0,Online
3720,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,300,150000,52500.0,In-store
3721,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Men's Street Footwear,50,850,425000,212500.0,In-store
3722,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,400,220000,99000.0,In-store
3723,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Street Footwear,60,650,390000,175500.0,In-store
3724,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Women's Street Footwear,40,525,210000,73500.0,In-store
3725,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Women's Athletic Footwear,40,500,200000,70000.0,In-store
3726,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Men's Apparel,50,500,250000,75000.0,In-store
3727,Foot Locker,1185732,6/12/21,Midwest,Nebraska,Omaha,Men's Apparel,42,6,252,120.96,Online
3728,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Women's Apparel,50,163,8150,3015.5,Online
3729,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Apparel,65,450,292500,117000.0,In-store
3730,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Apparel,60,300,180000,63000.0,In-store
3731,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Men's Athletic Footwear,45,600,270000,81000.0,In-store
3732,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Women's Street Footwear,38,131,4978,2240.1,Online
3733,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,140,5320,2500.4,Online
3734,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Men's Athletic Footwear,42,168,7056,2892.96,Online
3735,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Men's Street Footwear,46,247,11362,7158.06,Online
3736,Foot Locker,1185732,6/12/21,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,247500,99000.0,Outlet
3737,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Women's Apparel,55,325,178750,71500.0,Online
3738,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Men's Apparel,45,175,78750,27562.5,Online
3739,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,175,61250,18375.0,Online
3740,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Women's Apparel,50,94,4700,2491.0,Online
3741,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Men's Apparel,41,51,2091,940.95,Online
3742,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,32,49,1568,705.6,Online
3743,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32,54,1728,743.04,Online
3744,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39,70,2730,1092.0,Online
3745,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45,500,225000,78750.0,Online
3746,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Men's Apparel,49,135,6615,2910.6,Online
3747,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Street Footwear,50,325,162500,56875.0,In-store
3748,Foot Locker,1185732,6/12/21,Midwest,Nebraska,Omaha,Men's Apparel,45,25,11250,3937.5,Outlet
3749,Kohl's,1185732,6/12/21,West,Wyoming,Cheyenne,Women's Apparel,55,650,357500,89375.0,In-store
3750,Foot Locker,1185732,6/12/21,Midwest,Illinois,Chicago,Men's Street Footwear,47,144,6768,3722.4,Online
3751,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Street Footwear,58,163,9454,5483.32,Online
3752,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,53,116,6148,3627.32,Online
3753,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Apparel,49,158,7742,3483.9,Outlet
3754,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Apparel,44,105,4620,1894.2,Outlet
3755,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,38,102,3876,1550.4,Outlet
3756,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Street Footwear,35,104,3640,1419.6,Outlet
3757,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,44,120,5280,2640.0,Outlet
3758,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Street Footwear,47,195,9165,4490.85,Outlet
3759,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Street Footwear,45,81,3645,1713.15,Online
3760,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,47,90,4230,1903.5,Online
3761,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Men's Apparel,58,81,4698,2349.0,Online
3762,Amazon,1185732,6/12/21,Northeast,Vermont,Burlington,Women's Apparel,62,117,7254,3772.08,Online
3763,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,41,135,5535,2546.1,Online
3764,Foot Locker,1185732,6/12/21,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40,250,100000,30000.0,Online
3765,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Apparel,51,72,3672,1762.56,Online
3766,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50,400,200000,80000.0,Online
3767,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Street Footwear,55,525,288750,101062.5,Online
3768,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55,525,288750,115500.0,Online
3769,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Apparel,67,150,10050,3517.5,Online
3770,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,49,120,5880,2998.8,Online
3771,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Street Footwear,50,675,337500,135000.0,Online
3772,Foot Locker,1185732,6/13/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,200,100000,35000.0,Outlet
3773,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Apparel,53,190,10070,3222.4,Outlet
3774,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Apparel,55,275,151250,52937.5,Online
3775,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,33,132,4356,1873.08,Outlet
3776,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Street Footwear,39,158,6162,2341.56,Outlet
3777,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Apparel,42,94,3948,1539.72,Outlet
3778,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Street Footwear,35,203,7105,3055.15,Outlet
3779,Foot Locker,1185732,6/13/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,46,60,2760,1324.8,Online
3780,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Street Footwear,52,142,7384,3544.32,Online
3781,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,54,147,7938,4048.38,Online
3782,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Street Footwear,46,176,8096,4290.88,Online
3783,Foot Locker,1185732,6/13/21,Midwest,Nebraska,Omaha,Women's Apparel,34,39,1326,822.12,Online
3784,Foot Locker,1185732,6/13/21,Midwest,Nebraska,Omaha,Women's Apparel,35,150,52500,26250.0,Outlet
3785,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,41,163,6683,2940.52,Outlet
3786,Sports Direct,1128299,6/13/21,Southeast,Georgia,Atlanta,Women's Apparel,70,575,402500,100625.0,Online
3787,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Women's Street Footwear,37,81,2997,1378.62,Online
3788,Foot Locker,1185732,6/14/21,Midwest,Illinois,Chicago,Women's Street Footwear,37,68,2516,1132.2,Online
3789,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Women's Athletic Footwear,38,80,3040,1368.0,Online
3790,Foot Locker,1185732,6/14/21,Midwest,Illinois,Chicago,Women's Street Footwear,40,225,90000,31500.0,Outlet
3791,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Men's Athletic Footwear,32,94,3008,1443.84,Online
3792,Foot Locker,1185732,6/14/21,Midwest,Nebraska,Omaha,Men's Street Footwear,44,118,5192,2803.68,Online
3793,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Men's Apparel,54,83,4482,2151.36,Online
3794,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Men's Street Footwear,40,575,230000,80500.0,Online
3795,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Women's Apparel,60,450,270000,94500.0,Online
3796,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Men's Apparel,55,275,151250,52937.5,Online
3797,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Women's Athletic Footwear,40,275,110000,38500.0,Online
3798,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Women's Street Footwear,40,300,120000,42000.0,Online
3799,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Women's Apparel,58,117,6786,3325.14,Online
3800,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Men's Athletic Footwear,35,325,113750,39812.5,Online
3801,Foot Locker,1185732,6/14/21,Midwest,Nebraska,Omaha,Men's Street Footwear,45,420,189000,75600.0,Outlet
3802,Kohl's,1197831,6/14/21,Midwest,Kansas,Wichita,Men's Street Footwear,37,144,5328,2664.0,Online
3803,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Women's Street Footwear,45,325,146250,58500.0,In-store
3804,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Women's Apparel,60,450,270000,108000.0,In-store
3805,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Men's Apparel,55,300,165000,49500.0,In-store
3806,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45,300,135000,54000.0,In-store
3807,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50,400,200000,70000.0,In-store
3808,Foot Locker,1185732,6/15/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500.0,Outlet
3809,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Street Footwear,42,68,2856,1028.16,Online
3810,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,47,94,4418,1855.56,Online
3811,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Street Footwear,51,155,7905,3320.1,Online
3812,Foot Locker,1185732,6/15/21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,38,33,1254,627.0,Online
3813,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Men's Street Footwear,55,650,357500,125125.0,In-store
3814,Foot Locker,1185732,6/15/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,41,19,779,412.87,Online
3815,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,225,101250,25312.5,In-store
3816,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Apparel,47,120,5640,1974.0,Outlet
3817,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Apparel,39,74,2886,923.52,Outlet
3818,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,72,2448,685.44,Outlet
3819,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Street Footwear,36,75,2700,837.0,Outlet
3820,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,114,4104,1313.28,Outlet
3821,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Street Footwear,39,196,7644,2675.4,Outlet
3822,Foot Locker,1185732,6/15/21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40,125,50000,17500.0,Outlet
3823,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,41,65,2665,932.75,Online
3824,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Apparel,51,59,3009,1143.42,Online
3825,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Street Footwear,45,250,112500,28125.0,In-store
3826,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Apparel,54,101,5454,2181.6,Online
3827,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Women's Apparel,56,135,7560,4006.8,Online
3828,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Women's Street Footwear,43,85,3655,1937.15,Online
3829,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Men's Athletic Footwear,48,120,5760,2592.0,Online
3830,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Women's Apparel,60,375,225000,67500.0,In-store
3831,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Men's Street Footwear,51,189,9639,4433.94,Online
3832,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Men's Apparel,50,75,3750,1500.0,Online
3833,Foot Locker,1185732,6/15/21,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41,75,3075,1691.25,Online
3834,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Street Footwear,55,575,316250,94875.0,In-store
3835,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50,325,162500,48750.0,In-store
3836,Sports Direct,1185732,6/15/21,Northeast,Massachusetts,Boston,Men's Apparel,55,225,123750,30937.5,In-store
3837,Foot Locker,1185732,6/16/21,Midwest,Illinois,Chicago,Men's Apparel,56,38,2128,1000.16,Online
3838,Foot Locker,1185732,6/16/21,Midwest,Nebraska,Omaha,Women's Street Footwear,35,100,35000,12250.0,Outlet
3839,Foot Locker,1185732,6/16/21,Midwest,Nebraska,Omaha,Women's Street Footwear,32,30,960,460.8,Online
3840,Foot Locker,1185732,6/16/21,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250.0,Outlet
